time,open,high,low,close,Volume
1764461700,90851.7,90855.6,90816.9,90831.1,17.541
1764461760,90831.2,90885,90831.1,90885,14.338
1764461820,90884.9,90907.3,90884.9,90907.2,33.625
1764461880,90907.2,90907.3,90839.5,90839.5,45.459
1764461940,90839.5,90851.9,90839.5,90851.8,18.21
1764462000,90851.8,90851.9,90825.8,90825.8,31.219
1764462060,90825.9,90830.5,90814.5,90819.9,28.215
1764462120,90819.9,90837.1,90819.8,90837,12.073
1764462180,90837.1,90837.1,90820.5,90820.5,17.581
1764462240,90820.5,90821.4,90801.1,90821.3,22.425
1764462300,90821.4,90841.3,90821.4,90841.3,7.818
1764462360,90841.4,90850.8,90841.4,90849.8,10.107
1764462420,90849.9,90866.3,90846.9,90866.2,30.244
1764462480,90866.3,90867.8,90853.7,90853.7,7.828
1764462540,90853.8,90853.8,90829.1,90829.1,15.463
1764462600,90829.2,90829.2,90811.3,90811.4,15.197
1764462660,90811.3,90820.3,90811.3,90820.2,6.025
1764462720,90820.3,90846.6,90820.2,90846.6,16.459
1764462780,90846.6,90846.6,90826.2,90826.3,8.125
1764462840,90826.3,90826.3,90800.1,90814.9,23.931
1764462900,90814.9,90814.9,90790,90790,15.58
1764462960,90790,90795,90790,90795,10.457
1764463020,90795,90818.4,90794.9,90796.3,24.185
1764463080,90796.4,90796.4,90774.5,90774.6,13.387
1764463140,90774.6,90809.2,90774.5,90809.1,16.811
1764463200,90809.2,90861.1,90809.1,90861,11.87
1764463260,90861.1,90867.9,90834.8,90834.9,16.409
1764463320,90834.9,90834.9,90822.6,90834.9,8.336
1764463380,90834.8,90834.9,90809.8,90809.8,5.603
1764463440,90809.9,90829.2,90809.8,90829.2,5.231
1764463500,90829.2,90829.2,90782.6,90786.2,14.687
1764463560,90786.2,90806,90786.2,90806,15.734
1764463620,90806,90806,90782.9,90782.9,9.277
1764463680,90782.7,90782.7,90774.1,90774.2,5.943
1764463740,90774.2,90793,90774.1,90793,5.74
1764463800,90793,90801.9,90792.9,90801.9,3.802
1764463860,90801.9,90819.7,90801.9,90819.7,13.188
1764463920,90819.6,90819.7,90818.4,90818.4,5.194
1764463980,90818.4,90818.4,90792,90792,6.342
1764464040,90792,90810,90792,90810,10.598
1764464100,90810,90810,90804.6,90804.7,3.281
1764464160,90804.7,90839.7,90804.6,90839.6,13.071
1764464220,90839.7,90846.7,90839.6,90846.6,4.996
1764464280,90846.7,90859.9,90846.6,90859.9,34.706
1764464340,90859.9,90859.9,90853.3,90853.6,16.127
1764464400,90853.6,90853.6,90825.9,90826,9.059
1764464460,90825.9,90843.9,90825.9,90843.9,6.484
1764464520,90844,90877.5,90843.9,90877.5,16.359
1764464580,90877.5,90882.7,90877.4,90882.6,6.674
1764464640,90882.7,90913.8,90882.6,90913.7,36.654
1764464700,90913.8,90989.8,90913.7,90989.8,87.518
1764464760,90989.7,90989.8,90944.9,90947,117.342
1764464820,90947,90978.2,90947,90953,69.57
1764464880,90953.1,90965.5,90949.4,90965.3,20.681
1764464940,90965.4,90982,90963.7,90963.7,24.685
1764465000,90963.7,90963.8,90951.3,90956.6,16.378
1764465060,90956.7,90977,90956.6,90976.9,14.155
1764465120,90977,90986.6,90962.2,90967.6,27.777
1764465180,90967.5,90967.6,90949.8,90952.6,22.356
1764465240,90952.6,90974.5,90952.6,90966.2,26.843
1764465300,90966.1,90968.4,90966.1,90968.4,12.248
1764465360,90968.4,90989.9,90968.3,90989.8,22.885
1764465420,90989.8,90999,90985.8,90999,48.57
1764465480,90998.9,91016,90992.7,90992.7,90.055
1764465540,90992.7,90992.7,90917.7,90917.7,31.598
1764465600,90917.5,90948.7,90912.6,90948.7,44.555
1764465660,90948.7,90958.3,90919.6,90919.7,23.976
1764465720,90919.6,90937.4,90914.4,90935,11.529
1764465780,90935.1,90943.8,90935,90943.7,5.823
1764465840,90943.8,90943.8,90900,90900,48.458
