Entry Time,Exit Time,Type,Points,Duration_min,Reason
2025-10-02 02:34:00+02:00,2025-10-02 02:34:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 02:36:00+02:00,2025-10-02 02:39:00+02:00,SHORT,-0.75,3.0,Divergence
2025-10-02 02:41:00+02:00,2025-10-02 02:41:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 02:45:00+02:00,2025-10-02 02:47:00+02:00,LONG,4.5,2.0,Divergence
2025-10-02 02:53:00+02:00,2025-10-02 02:53:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 02:58:00+02:00,2025-10-02 03:00:00+02:00,LONG,-1.25,2.0,Divergence
2025-10-02 03:02:00+02:00,2025-10-02 03:02:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 03:05:00+02:00,2025-10-02 03:05:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 03:07:00+02:00,2025-10-02 03:08:00+02:00,LONG,2.0,1.0,Divergence
2025-10-02 03:10:00+02:00,2025-10-02 03:11:00+02:00,LONG,0.5,1.0,Divergence
2025-10-02 03:13:00+02:00,2025-10-02 03:15:00+02:00,LONG,6.25,2.0,Divergence
2025-10-02 03:18:00+02:00,2025-10-02 03:19:00+02:00,SHORT,-0.75,1.0,Divergence
2025-10-02 03:21:00+02:00,2025-10-02 03:22:00+02:00,LONG,0.0,1.0,Divergence
2025-10-02 03:24:00+02:00,2025-10-02 03:27:00+02:00,LONG,0.0,3.0,Divergence
2025-10-02 03:33:00+02:00,2025-10-02 03:36:00+02:00,LONG,-0.5,3.0,Divergence
2025-10-02 03:38:00+02:00,2025-10-02 03:38:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 03:42:00+02:00,2025-10-02 03:43:00+02:00,LONG,3.5,1.0,Divergence
2025-10-02 03:45:00+02:00,2025-10-02 03:49:00+02:00,LONG,3.0,4.0,Divergence
2025-10-02 03:51:00+02:00,2025-10-02 03:51:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 03:53:00+02:00,2025-10-02 03:53:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 03:55:00+02:00,2025-10-02 03:56:00+02:00,LONG,-2.25,1.0,Divergence
2025-10-02 03:59:00+02:00,2025-10-02 03:59:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 04:02:00+02:00,2025-10-02 04:02:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 04:04:00+02:00,2025-10-02 04:06:00+02:00,LONG,-2.75,2.0,Divergence
2025-10-02 04:08:00+02:00,2025-10-02 04:08:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 04:10:00+02:00,2025-10-02 04:10:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 04:16:00+02:00,2025-10-02 04:16:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 04:18:00+02:00,2025-10-02 04:29:00+02:00,LONG,-3.5,11.0,Divergence
2025-10-02 04:31:00+02:00,2025-10-02 04:31:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 04:34:00+02:00,2025-10-02 04:35:00+02:00,LONG,1.0,1.0,Divergence
2025-10-02 04:37:00+02:00,2025-10-02 04:38:00+02:00,LONG,1.75,1.0,Divergence
2025-10-02 04:45:00+02:00,2025-10-02 04:45:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 04:48:00+02:00,2025-10-02 04:49:00+02:00,LONG,-2.75,1.0,Divergence
2025-10-02 04:51:00+02:00,2025-10-02 04:54:00+02:00,LONG,-0.75,3.0,Divergence
2025-10-02 04:56:00+02:00,2025-10-02 04:57:00+02:00,SHORT,1.75,1.0,Divergence
2025-10-02 04:59:00+02:00,2025-10-02 04:59:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 05:02:00+02:00,2025-10-02 05:02:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 05:04:00+02:00,2025-10-02 05:04:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 05:07:00+02:00,2025-10-02 05:07:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 05:09:00+02:00,2025-10-02 05:09:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 05:11:00+02:00,2025-10-02 05:11:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 05:14:00+02:00,2025-10-02 05:14:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 05:16:00+02:00,2025-10-02 05:17:00+02:00,SHORT,0.25,1.0,Divergence
2025-10-02 05:20:00+02:00,2025-10-02 05:20:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 05:23:00+02:00,2025-10-02 05:26:00+02:00,SHORT,-4.75,3.0,Divergence
2025-10-02 05:28:00+02:00,2025-10-02 05:30:00+02:00,SHORT,3.5,2.0,Divergence
2025-10-02 05:35:00+02:00,2025-10-02 05:36:00+02:00,LONG,-3.5,1.0,Divergence
2025-10-02 05:38:00+02:00,2025-10-02 05:38:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 05:40:00+02:00,2025-10-02 05:40:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 05:43:00+02:00,2025-10-02 05:43:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 05:47:00+02:00,2025-10-02 05:48:00+02:00,SHORT,1.75,1.0,Divergence
2025-10-02 05:53:00+02:00,2025-10-02 05:53:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 05:57:00+02:00,2025-10-02 05:57:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 05:59:00+02:00,2025-10-02 05:59:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 06:02:00+02:00,2025-10-02 06:02:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 06:05:00+02:00,2025-10-02 06:05:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 06:08:00+02:00,2025-10-02 06:08:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 06:10:00+02:00,2025-10-02 06:11:00+02:00,LONG,-5.5,1.0,Divergence
2025-10-02 06:13:00+02:00,2025-10-02 06:13:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 06:16:00+02:00,2025-10-02 06:18:00+02:00,SHORT,2.75,2.0,Divergence
2025-10-02 06:21:00+02:00,2025-10-02 06:21:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 06:23:00+02:00,2025-10-02 06:24:00+02:00,SHORT,2.5,1.0,Divergence
2025-10-02 06:26:00+02:00,2025-10-02 06:27:00+02:00,SHORT,-2.75,1.0,Divergence
2025-10-02 06:30:00+02:00,2025-10-02 06:31:00+02:00,LONG,-2.25,1.0,Divergence
2025-10-02 06:33:00+02:00,2025-10-02 06:35:00+02:00,LONG,0.5,2.0,Divergence
2025-10-02 06:38:00+02:00,2025-10-02 06:39:00+02:00,LONG,-2.25,1.0,Divergence
2025-10-02 06:44:00+02:00,2025-10-02 06:45:00+02:00,LONG,2.0,1.0,Divergence
2025-10-02 06:49:00+02:00,2025-10-02 06:49:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 06:52:00+02:00,2025-10-02 06:52:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 06:54:00+02:00,2025-10-02 06:56:00+02:00,LONG,-1.0,2.0,Divergence
2025-10-02 07:01:00+02:00,2025-10-02 07:01:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 07:04:00+02:00,2025-10-02 07:04:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 07:06:00+02:00,2025-10-02 07:06:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 07:09:00+02:00,2025-10-02 07:12:00+02:00,SHORT,-6.5,3.0,Divergence
2025-10-02 07:14:00+02:00,2025-10-02 07:14:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 07:16:00+02:00,2025-10-02 07:17:00+02:00,LONG,-2.5,1.0,Divergence
2025-10-02 07:19:00+02:00,2025-10-02 07:25:00+02:00,SHORT,3.75,6.0,Divergence
2025-10-02 07:27:00+02:00,2025-10-02 07:28:00+02:00,LONG,1.5,1.0,Divergence
2025-10-02 07:31:00+02:00,2025-10-02 07:31:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 07:34:00+02:00,2025-10-02 07:34:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 07:36:00+02:00,2025-10-02 07:36:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 07:40:00+02:00,2025-10-02 07:40:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 07:42:00+02:00,2025-10-02 07:42:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 07:44:00+02:00,2025-10-02 07:47:00+02:00,SHORT,0.5,3.0,Divergence
2025-10-02 07:49:00+02:00,2025-10-02 07:49:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 07:53:00+02:00,2025-10-02 07:54:00+02:00,SHORT,-3.5,1.0,Divergence
2025-10-02 07:56:00+02:00,2025-10-02 07:57:00+02:00,SHORT,-1.25,1.0,Divergence
2025-10-02 07:59:00+02:00,2025-10-02 07:59:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 08:01:00+02:00,2025-10-02 08:02:00+02:00,LONG,-10.0,1.0,Divergence
2025-10-02 08:05:00+02:00,2025-10-02 08:05:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 08:08:00+02:00,2025-10-02 08:08:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 08:10:00+02:00,2025-10-02 08:14:00+02:00,SHORT,-2.5,4.0,Divergence
2025-10-02 08:22:00+02:00,2025-10-02 08:24:00+02:00,SHORT,0.5,2.0,Divergence
2025-10-02 08:28:00+02:00,2025-10-02 08:32:00+02:00,SHORT,-5.75,4.0,Divergence
2025-10-02 08:34:00+02:00,2025-10-02 08:35:00+02:00,SHORT,0.25,1.0,Divergence
2025-10-02 08:37:00+02:00,2025-10-02 08:37:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 08:43:00+02:00,2025-10-02 08:43:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 08:47:00+02:00,2025-10-02 08:47:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 08:50:00+02:00,2025-10-02 08:52:00+02:00,LONG,-3.25,2.0,Divergence
2025-10-02 08:58:00+02:00,2025-10-02 08:59:00+02:00,LONG,1.5,1.0,Divergence
2025-10-02 09:01:00+02:00,2025-10-02 09:01:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 09:04:00+02:00,2025-10-02 09:04:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 09:07:00+02:00,2025-10-02 09:08:00+02:00,SHORT,4.25,1.0,Divergence
2025-10-02 09:10:00+02:00,2025-10-02 09:11:00+02:00,LONG,1.0,1.0,Divergence
2025-10-02 09:13:00+02:00,2025-10-02 09:14:00+02:00,LONG,-2.5,1.0,Divergence
2025-10-02 09:16:00+02:00,2025-10-02 09:17:00+02:00,SHORT,-0.75,1.0,Divergence
2025-10-02 09:19:00+02:00,2025-10-02 09:20:00+02:00,SHORT,6.0,1.0,Divergence
2025-10-02 09:22:00+02:00,2025-10-02 09:22:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 09:24:00+02:00,2025-10-02 09:24:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 09:27:00+02:00,2025-10-02 09:30:00+02:00,LONG,-2.5,3.0,Divergence
2025-10-02 09:32:00+02:00,2025-10-02 09:32:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 09:35:00+02:00,2025-10-02 09:36:00+02:00,SHORT,-5.0,1.0,Divergence
2025-10-02 09:38:00+02:00,2025-10-02 09:38:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 09:40:00+02:00,2025-10-02 09:41:00+02:00,LONG,-3.25,1.0,Divergence
2025-10-02 09:45:00+02:00,2025-10-02 09:46:00+02:00,SHORT,-5.75,1.0,Divergence
2025-10-02 09:48:00+02:00,2025-10-02 09:48:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 09:50:00+02:00,2025-10-02 09:59:00+02:00,LONG,-2.0,9.0,Divergence
2025-10-02 10:01:00+02:00,2025-10-02 10:01:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 10:03:00+02:00,2025-10-02 10:03:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 10:06:00+02:00,2025-10-02 10:06:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 10:09:00+02:00,2025-10-02 10:10:00+02:00,LONG,-1.75,1.0,Divergence
2025-10-02 10:14:00+02:00,2025-10-02 10:16:00+02:00,SHORT,2.75,2.0,Divergence
2025-10-02 10:20:00+02:00,2025-10-02 10:21:00+02:00,SHORT,-5.0,1.0,Divergence
2025-10-02 10:23:00+02:00,2025-10-02 10:24:00+02:00,LONG,1.25,1.0,Divergence
2025-10-02 10:26:00+02:00,2025-10-02 10:26:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 10:29:00+02:00,2025-10-02 10:35:00+02:00,LONG,-5.25,6.0,Divergence
2025-10-02 10:37:00+02:00,2025-10-02 10:37:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 10:42:00+02:00,2025-10-02 10:43:00+02:00,LONG,1.0,1.0,Divergence
2025-10-02 10:45:00+02:00,2025-10-02 10:45:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 10:47:00+02:00,2025-10-02 10:47:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 10:49:00+02:00,2025-10-02 10:50:00+02:00,SHORT,-2.25,1.0,Divergence
2025-10-02 10:56:00+02:00,2025-10-02 10:57:00+02:00,LONG,-1.0,1.0,Divergence
2025-10-02 11:00:00+02:00,2025-10-02 11:01:00+02:00,LONG,-3.0,1.0,Divergence
2025-10-02 11:03:00+02:00,2025-10-02 11:03:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 11:05:00+02:00,2025-10-02 11:06:00+02:00,SHORT,-1.5,1.0,Divergence
2025-10-02 11:09:00+02:00,2025-10-02 11:12:00+02:00,LONG,8.25,3.0,Divergence
2025-10-02 11:15:00+02:00,2025-10-02 11:16:00+02:00,SHORT,-4.25,1.0,Divergence
2025-10-02 11:18:00+02:00,2025-10-02 11:18:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 11:21:00+02:00,2025-10-02 11:21:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 11:30:00+02:00,2025-10-02 11:31:00+02:00,SHORT,5.5,1.0,Divergence
2025-10-02 11:33:00+02:00,2025-10-02 11:34:00+02:00,SHORT,-4.25,1.0,Divergence
2025-10-02 11:37:00+02:00,2025-10-02 11:37:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 11:39:00+02:00,2025-10-02 11:39:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 11:43:00+02:00,2025-10-02 11:47:00+02:00,LONG,10.5,4.0,Divergence
2025-10-02 11:50:00+02:00,2025-10-02 11:50:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 11:55:00+02:00,2025-10-02 11:55:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 11:59:00+02:00,2025-10-02 11:59:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 12:01:00+02:00,2025-10-02 12:06:00+02:00,LONG,6.25,5.0,Divergence
2025-10-02 12:09:00+02:00,2025-10-02 12:13:00+02:00,LONG,-2.0,4.0,Divergence
2025-10-02 12:18:00+02:00,2025-10-02 12:21:00+02:00,SHORT,-0.0,3.0,Divergence
2025-10-02 12:23:00+02:00,2025-10-02 12:25:00+02:00,LONG,-1.25,2.0,Divergence
2025-10-02 12:28:00+02:00,2025-10-02 12:29:00+02:00,LONG,-5.25,1.0,Divergence
2025-10-02 12:31:00+02:00,2025-10-02 12:31:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 12:33:00+02:00,2025-10-02 12:35:00+02:00,LONG,1.0,2.0,Divergence
2025-10-02 12:37:00+02:00,2025-10-02 12:45:00+02:00,LONG,3.25,8.0,Divergence
2025-10-02 12:52:00+02:00,2025-10-02 12:52:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 12:54:00+02:00,2025-10-02 12:54:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 12:57:00+02:00,2025-10-02 12:59:00+02:00,LONG,-0.25,2.0,Divergence
2025-10-02 13:01:00+02:00,2025-10-02 13:02:00+02:00,SHORT,-1.5,1.0,Divergence
2025-10-02 13:04:00+02:00,2025-10-02 13:06:00+02:00,SHORT,-7.75,2.0,Divergence
2025-10-02 13:09:00+02:00,2025-10-02 13:10:00+02:00,SHORT,-4.75,1.0,Divergence
2025-10-02 13:13:00+02:00,2025-10-02 13:14:00+02:00,LONG,1.75,1.0,Divergence
2025-10-02 13:16:00+02:00,2025-10-02 13:16:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 13:19:00+02:00,2025-10-02 13:20:00+02:00,LONG,-0.75,1.0,Divergence
2025-10-02 13:22:00+02:00,2025-10-02 13:22:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 13:24:00+02:00,2025-10-02 13:24:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 13:27:00+02:00,2025-10-02 13:27:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 13:31:00+02:00,2025-10-02 13:32:00+02:00,SHORT,-1.25,1.0,Divergence
2025-10-02 13:38:00+02:00,2025-10-02 13:38:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 13:40:00+02:00,2025-10-02 13:40:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 13:42:00+02:00,2025-10-02 13:44:00+02:00,LONG,4.25,2.0,Divergence
2025-10-02 13:46:00+02:00,2025-10-02 13:46:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 13:48:00+02:00,2025-10-02 13:49:00+02:00,SHORT,-1.75,1.0,Divergence
2025-10-02 13:58:00+02:00,2025-10-02 13:59:00+02:00,SHORT,-2.5,1.0,Divergence
2025-10-02 14:02:00+02:00,2025-10-02 14:02:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 14:04:00+02:00,2025-10-02 14:05:00+02:00,LONG,-1.75,1.0,Divergence
2025-10-02 14:13:00+02:00,2025-10-02 14:17:00+02:00,LONG,2.5,4.0,Divergence
2025-10-02 14:19:00+02:00,2025-10-02 14:20:00+02:00,SHORT,-2.25,1.0,Divergence
2025-10-02 14:23:00+02:00,2025-10-02 14:26:00+02:00,LONG,-3.5,3.0,Divergence
2025-10-02 14:28:00+02:00,2025-10-02 14:28:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 14:31:00+02:00,2025-10-02 14:32:00+02:00,SHORT,-4.5,1.0,Divergence
2025-10-02 14:37:00+02:00,2025-10-02 14:40:00+02:00,SHORT,-5.25,3.0,Divergence
2025-10-02 14:43:00+02:00,2025-10-02 14:46:00+02:00,SHORT,2.5,3.0,Divergence
2025-10-02 14:50:00+02:00,2025-10-02 14:50:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 14:52:00+02:00,2025-10-02 14:53:00+02:00,LONG,3.0,1.0,Divergence
2025-10-02 14:55:00+02:00,2025-10-02 14:56:00+02:00,LONG,2.25,1.0,Divergence
2025-10-02 15:00:00+02:00,2025-10-02 15:00:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 15:05:00+02:00,2025-10-02 15:05:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 15:07:00+02:00,2025-10-02 15:07:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 15:09:00+02:00,2025-10-02 15:09:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 15:11:00+02:00,2025-10-02 15:14:00+02:00,SHORT,3.75,3.0,Divergence
2025-10-02 15:16:00+02:00,2025-10-02 15:16:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 15:18:00+02:00,2025-10-02 15:19:00+02:00,SHORT,3.75,1.0,Divergence
2025-10-02 15:22:00+02:00,2025-10-02 15:22:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 15:24:00+02:00,2025-10-02 15:26:00+02:00,LONG,-0.75,2.0,Divergence
2025-10-02 15:28:00+02:00,2025-10-02 15:29:00+02:00,LONG,-5.0,1.0,Divergence
2025-10-02 15:31:00+02:00,2025-10-02 15:32:00+02:00,SHORT,-3.0,1.0,Divergence
2025-10-02 15:35:00+02:00,2025-10-02 15:36:00+02:00,SHORT,-10.0,1.0,Divergence
2025-10-02 15:39:00+02:00,2025-10-02 15:40:00+02:00,SHORT,2.75,1.0,Divergence
2025-10-02 15:43:00+02:00,2025-10-02 15:43:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 15:46:00+02:00,2025-10-02 15:47:00+02:00,LONG,12.75,1.0,Divergence
2025-10-02 15:49:00+02:00,2025-10-02 15:50:00+02:00,SHORT,29.0,1.0,Divergence
2025-10-02 15:54:00+02:00,2025-10-02 15:58:00+02:00,LONG,-16.75,4.0,Divergence
2025-10-02 16:00:00+02:00,2025-10-02 16:01:00+02:00,LONG,-4.5,1.0,Divergence
2025-10-02 16:03:00+02:00,2025-10-02 16:05:00+02:00,SHORT,-21.0,2.0,Divergence
2025-10-02 16:07:00+02:00,2025-10-02 16:08:00+02:00,SHORT,-10.5,1.0,Divergence
2025-10-02 16:12:00+02:00,2025-10-02 16:12:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 16:15:00+02:00,2025-10-02 16:17:00+02:00,LONG,11.75,2.0,Divergence
2025-10-02 16:20:00+02:00,2025-10-02 16:29:00+02:00,SHORT,-18.0,9.0,Divergence
2025-10-02 16:31:00+02:00,2025-10-02 16:32:00+02:00,LONG,-17.5,1.0,Divergence
2025-10-02 16:34:00+02:00,2025-10-02 16:35:00+02:00,SHORT,-7.0,1.0,Divergence
2025-10-02 16:37:00+02:00,2025-10-02 16:38:00+02:00,SHORT,-10.0,1.0,Divergence
2025-10-02 16:40:00+02:00,2025-10-02 16:42:00+02:00,LONG,-18.5,2.0,Divergence
2025-10-02 16:44:00+02:00,2025-10-02 16:45:00+02:00,SHORT,1.25,1.0,Divergence
2025-10-02 16:47:00+02:00,2025-10-02 16:47:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 16:49:00+02:00,2025-10-02 16:51:00+02:00,LONG,-21.75,2.0,Divergence
2025-10-02 16:53:00+02:00,2025-10-02 16:53:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 16:55:00+02:00,2025-10-02 16:56:00+02:00,SHORT,-3.75,1.0,Divergence
2025-10-02 16:58:00+02:00,2025-10-02 16:58:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 17:00:00+02:00,2025-10-02 17:00:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 17:02:00+02:00,2025-10-02 17:08:00+02:00,SHORT,-13.0,6.0,Divergence
2025-10-02 17:11:00+02:00,2025-10-02 17:11:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 17:14:00+02:00,2025-10-02 17:21:00+02:00,LONG,-5.25,7.0,Divergence
2025-10-02 17:23:00+02:00,2025-10-02 17:25:00+02:00,LONG,2.0,2.0,Divergence
2025-10-02 17:27:00+02:00,2025-10-02 17:32:00+02:00,LONG,-6.75,5.0,Divergence
2025-10-02 17:37:00+02:00,2025-10-02 17:43:00+02:00,SHORT,-2.25,6.0,Divergence
2025-10-02 17:48:00+02:00,2025-10-02 17:49:00+02:00,SHORT,-6.25,1.0,Divergence
2025-10-02 17:51:00+02:00,2025-10-02 17:53:00+02:00,LONG,5.25,2.0,Divergence
2025-10-02 17:55:00+02:00,2025-10-02 17:55:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 17:57:00+02:00,2025-10-02 17:57:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 17:59:00+02:00,2025-10-02 17:59:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 18:01:00+02:00,2025-10-02 18:01:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 18:03:00+02:00,2025-10-02 18:05:00+02:00,LONG,-5.75,2.0,Divergence
2025-10-02 18:10:00+02:00,2025-10-02 18:10:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 18:12:00+02:00,2025-10-02 18:15:00+02:00,LONG,4.25,3.0,Divergence
2025-10-02 18:18:00+02:00,2025-10-02 18:19:00+02:00,SHORT,0.75,1.0,Divergence
2025-10-02 18:21:00+02:00,2025-10-02 18:21:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 18:24:00+02:00,2025-10-02 18:24:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 18:26:00+02:00,2025-10-02 18:30:00+02:00,SHORT,-4.75,4.0,Divergence
2025-10-02 18:32:00+02:00,2025-10-02 18:35:00+02:00,SHORT,-3.5,3.0,Divergence
2025-10-02 18:37:00+02:00,2025-10-02 18:38:00+02:00,SHORT,8.25,1.0,Divergence
2025-10-02 18:40:00+02:00,2025-10-02 18:42:00+02:00,LONG,-19.0,2.0,Divergence
2025-10-02 18:44:00+02:00,2025-10-02 18:45:00+02:00,LONG,-2.75,1.0,Divergence
2025-10-02 18:47:00+02:00,2025-10-02 18:47:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 18:49:00+02:00,2025-10-02 18:49:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 18:51:00+02:00,2025-10-02 18:51:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 18:53:00+02:00,2025-10-02 18:53:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 18:56:00+02:00,2025-10-02 18:56:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 18:58:00+02:00,2025-10-02 18:59:00+02:00,LONG,3.5,1.0,Divergence
2025-10-02 19:01:00+02:00,2025-10-02 19:03:00+02:00,SHORT,5.5,2.0,Divergence
2025-10-02 19:05:00+02:00,2025-10-02 19:07:00+02:00,SHORT,-10.25,2.0,Divergence
2025-10-02 19:10:00+02:00,2025-10-02 19:10:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 19:12:00+02:00,2025-10-02 19:15:00+02:00,SHORT,-5.25,3.0,Divergence
2025-10-02 19:18:00+02:00,2025-10-02 19:21:00+02:00,SHORT,9.0,3.0,Divergence
2025-10-02 19:24:00+02:00,2025-10-02 19:24:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 19:28:00+02:00,2025-10-02 19:30:00+02:00,LONG,-5.75,2.0,Divergence
2025-10-02 19:34:00+02:00,2025-10-02 19:34:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 19:36:00+02:00,2025-10-02 19:37:00+02:00,LONG,-5.75,1.0,Divergence
2025-10-02 19:39:00+02:00,2025-10-02 19:39:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 19:41:00+02:00,2025-10-02 19:43:00+02:00,LONG,7.75,2.0,Divergence
2025-10-02 19:45:00+02:00,2025-10-02 19:45:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 19:47:00+02:00,2025-10-02 19:49:00+02:00,SHORT,-4.5,2.0,Divergence
2025-10-02 19:51:00+02:00,2025-10-02 19:53:00+02:00,LONG,1.25,2.0,Divergence
2025-10-02 19:55:00+02:00,2025-10-02 19:55:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-02 19:57:00+02:00,2025-10-02 19:57:00+02:00,LONG,0.0,0.0,Divergence
2025-10-02 19:59:00+02:00,2025-10-02 20:00:00+02:00,LONG,-3.0,1.0,Divergence
2025-10-02 20:05:00+02:00,2025-10-02 20:07:00+02:00,LONG,6.75,2.0,Divergence
2025-10-02 20:09:00+02:00,2025-10-02 20:14:00+02:00,SHORT,-12.5,5.0,Divergence
