time,open,high,low,close,volume
1761258600,25294.25,25299.75,25294.25,25298.5,111
1761258660,25298.25,25300.75,25297.25,25298.0,105
1761258720,25297.75,25299.0,25297.0,25298.25,21
1761258780,25298.25,25298.25,25294.75,25297.5,57
1761258840,25296.5,25298.75,25296.5,25296.5,32
1761258900,25297.25,25297.75,25294.75,25297.5,63
1761258960,25297.75,25299.25,25297.25,25299.25,58
1761259020,25299.5,25302.75,25299.0,25300.0,139
1761259080,25300.75,25301.75,25299.25,25301.75,62
1761259140,25301.75,25303.0,25301.5,25303.0,79
1761259200,25302.25,25302.5,25295.0,25296.5,100
1761259260,25296.25,25297.5,25292.25,25295.5,114
1761259320,25295.25,25296.25,25292.25,25293.5,49
1761259380,25293.5,25295.25,25292.5,25295.25,39
1761259440,25294.5,25296.5,25293.75,25295.25,42
1761259500,25297.0,25298.0,25292.75,25293.0,56
1761259560,25293.0,25294.5,25290.75,25291.75,55
1761259620,25291.0,25291.75,25289.5,25291.0,60
1761259680,25291.0,25292.75,25288.25,25289.5,42
1761259740,25289.25,25292.5,25288.5,25291.0,30
1761259800,25292.25,25292.75,25290.0,25290.5,40
1761259860,25291.0,25293.0,25289.25,25292.0,27
1761259920,25292.5,25293.0,25289.25,25289.25,37
1761259980,25289.75,25291.0,25288.75,25290.75,17
1761260040,25290.75,25293.0,25290.25,25290.25,24
1761260100,25290.75,25292.5,25289.5,25292.5,47
1761260160,25291.75,25291.75,25290.0,25291.0,12
1761260220,25291.25,25291.25,25289.25,25290.5,20
1761260280,25291.5,25292.25,25290.5,25290.75,19
1761260340,25291.5,25292.25,25290.25,25291.75,19
1761260400,25291.75,25301.0,25291.0,25300.25,159
1761260460,25300.0,25301.25,25295.0,25296.5,80
1761260520,25297.5,25297.5,25294.0,25294.75,39
1761260580,25294.0,25296.25,25293.25,25296.0,30
1761260640,25295.5,25297.5,25295.5,25297.25,24
1761260700,25296.5,25298.0,25295.0,25297.5,31
1761260760,25297.25,25297.5,25296.5,25297.0,9
1761260820,25297.0,25297.5,25295.75,25297.25,17
1761260880,25298.0,25299.75,25296.0,25296.0,17
1761260940,25295.25,25296.5,25295.0,25296.0,14
1761261000,25296.5,25300.25,25296.5,25299.0,24
1761261060,25298.5,25298.75,25297.25,25298.75,18
1761261120,25299.25,25299.5,25298.75,25298.75,3
1761261180,25299.75,25301.75,25297.5,25297.75,55
1761261240,25298.0,25299.25,25297.25,25299.0,20
1761261300,25297.75,25299.5,25297.25,25299.5,21
1761261360,25299.75,25300.0,25298.25,25298.25,11
1761261420,25298.0,25300.5,25295.25,25299.5,63
